"slugTeam","match_up","dateGame","offrtg","defrtg","numberPeriod","slugOpp"
"BKN","BKN @ MIN",2021-04-13,"88.5","88.5",4,"MIN"
"MIN","MIN vs. BKN",2021-04-13,"88.5","88.5",4,"BKN"
"MIL","MIL @ LAL",2021-03-31,"88.5","88.0",4,"LAL"
"LAC","LAC vs. ORL",2021-03-30,"88.5","132.0",4,"ORL"
"MIN","MIN vs. PHX",2021-02-28,"88.5","118.5",4,"PHX"
"ORL","ORL vs. PHI",2020-12-31,"88.5","69.2",4,"PHI"
"SAC","SAC @ DEN",2020-12-23,"88.5","103.7",4,"DEN"
"CLE","CLE vs. GSW",2021-04-15,"88.0","120.0",4,"GSW"
"LAL","LAL vs. MIL",2021-03-31,"88.0","88.5",4,"MIL"
"NOP","NOP vs. DEN",2021-03-26,"88.0","107.7",4,"DEN"
"MEM","MEM @ OKC",2021-03-14,"88.0","146.2",4,"OKC"
"TOR","TOR @ CHI",2021-03-14,"88.0","137.5",4,"CHI"
"BKN","BKN vs. DET",2021-03-13,"88.0","120.8",4,"DET"
"NOP","NOP @ MIL",2021-02-25,"88.0","108.3",4,"MIL"
"DET","DET @ NOP",2021-02-24,"88.0","123.1",4,"NOP"
"ORL","ORL vs. DET",2021-02-21,"88.0","80.0",4,"DET"
"DET","DET @ MEM",2021-02-19,"88.0","104.2",4,"MEM"
"MIL","MIL vs. TOR",2021-02-16,"88.0","120.0",4,"TOR"
"BOS","BOS @ SAS",2021-01-27,"88.0","112.0",4,"SAS"
"OKC","OKC vs. ORL",2020-12-29,"88.0","124.0",4,"ORL"
"MIL","MIL vs. BOS",2021-03-24,"87.5","137.5",4,"BOS"
"POR","POR vs. BKN",2021-03-23,"87.5","100.0",4,"BKN"
"PHX","PHX vs. DEN",2021-01-23,"87.5","108.7",4,"DEN"
"SAC","SAC @ PHX",2021-04-15,"87.0","117.4",4,"PHX"
"IND","IND vs. MIA",2021-03-31,"87.0","117.4",4,"MIA"
"LAL","LAL @ DEN",2021-02-14,"87.0","82.6",4,"DEN"
"IND","IND vs. DAL",2021-01-20,"87.0","134.8",4,"DAL"
"DAL","DAL @ LAC",2020-12-27,"87.0","69.6",4,"LAC"
"NYK","NYK vs. PHI",2020-12-26,"87.0","95.8",4,"PHI"
"MIN","MIN vs. MIL",2021-04-14,"86.7","80.0",4,"MIL"
"CLE","CLE vs. LAL",2021-01-25,"86.4","133.3",4,"LAL"
"LAC","LAC @ DAL",2021-03-17,"85.7","133.3",4,"DAL"
"MIA","MIA vs. CLE",2021-03-16,"85.7","104.8",4,"CLE"
"DAL","DAL @ BOS",2021-03-31,"85.2","129.6",4,"BOS"
"SAS","SAS vs. SAC",2021-03-31,"85.2","88.9",4,"SAC"
"OKC","OKC vs. DAL",2021-03-29,"85.2","100.0",4,"DAL"
"CHI","CHI vs. MIN",2021-02-24,"85.2","107.4",4,"MIN"
"GSW","GSW @ MIL",2020-12-25,"85.2","140.7",4,"MIL"
"MEM","MEM @ PHX",2021-03-15,"84.6","104.0",4,"PHX"
"GSW","GSW @ LAL",2021-02-28,"84.6","66.7",4,"LAL"
"UTA","UTA @ MIA",2021-02-26,"84.6","112.0",4,"MIA"
"GSW","GSW @ PHX",2021-01-28,"84.6","111.5",4,"PHX"
"DET","DET vs. LAC",2021-04-14,"84.0","112.5",4,"LAC"
"BKN","BKN vs. NYK",2021-03-15,"84.0","107.7",4,"NYK"
"DAL","DAL vs. MEM",2021-02-22,"84.0","120.0",4,"MEM"
"MIN","MIN vs. CLE",2021-01-31,"84.0","69.2",4,"CLE"
"SAC","SAC @ LAC",2021-01-20,"84.0","80.0",4,"LAC"
"LAL","LAL vs. GSW",2021-01-18,"84.0","141.7",4,"GSW"
"DAL","DAL @ TOR",2021-01-18,"84.0","134.6",4,"TOR"
"PHX","PHX @ ORL",2021-03-24,"83.3","113.0",4,"ORL"
"MIL","MIL @ CHA",2021-01-30,"83.3","120.8",4,"CHA"
"MIN","MIN vs. PHI",2021-01-29,"83.3","120.0",4,"PHI"
"PHI","PHI @ DET",2021-01-23,"83.3","91.7",4,"DET"
"IND","IND vs. ORL",2021-01-22,"83.3","91.3",4,"ORL"
"CLE","CLE @ DET",2020-12-26,"83.3","65.2",4,"DET"
"TOR","TOR vs. NOP",2020-12-23,"83.3","100.0",4,"NOP"
"HOU","HOU vs. MEM",2021-03-29,"82.6","125.0",4,"MEM"
"MIL","MIL vs. NYK",2021-03-27,"82.6","91.3",4,"NYK"
"DAL","DAL vs. IND",2021-03-26,"82.6","122.7",4,"IND"
"BKN","BKN @ LAL",2021-02-18,"82.6","104.3",4,"LAL"
"DEN","DEN vs. LAL",2021-02-14,"82.6","87.0",4,"LAL"
"DAL","DAL vs. DEN",2021-01-25,"82.6","108.7",4,"DEN"
"MIN","MIN vs. ORL",2021-01-20,"82.6","120.8",4,"ORL"
"POR","POR @ DAL",2021-02-14,"81.8","128.6",4,"DAL"
"ORL","ORL vs. CHA",2021-01-24,"81.8","143.5",4,"CHA"
"OKC","OKC vs. MIA",2021-02-22,"81.0","138.1",4,"MIA"
"LAL","LAL vs. MIA",2021-02-20,"81.0","71.4",4,"MIA"
"LAC","LAC vs. UTA",2021-02-17,"80.8","132.0",4,"UTA"
"LAC","LAC @ MIA",2021-01-28,"80.8","138.5",4,"MIA"
"HOU","HOU vs. PHX",2021-01-20,"80.8","76.9",4,"PHX"
"MIL","MIL @ MIN",2021-04-14,"80.0","86.7",4,"MIN"
"PHI","PHI @ LAL",2021-03-25,"80.0","120.0",4,"LAL"
"ORL","ORL vs. MIA",2021-03-14,"80.0","111.5",4,"MIA"
"HOU","HOU vs. MEM",2021-02-28,"80.0","122.6",4,"MEM"
"CHI","CHI @ HOU",2021-02-22,"80.0","104.0",4,"HOU"
"DET","DET @ ORL",2021-02-21,"80.0","88.0",4,"ORL"
"LAC","LAC vs. SAC",2021-01-20,"80.0","84.0",4,"SAC"
"CHA","CHA @ DAL",2020-12-30,"80.0","115.4",4,"DAL"
"IND","IND vs. BOS",2020-12-27,"80.0","92.3",4,"BOS"
"BOS","BOS @ MIL",2021-03-26,"79.2","104.2",4,"MIL"
"IND","IND @ MIL",2021-03-22,"79.2","125.0",4,"MIL"
"IND","IND @ MIA",2021-03-21,"79.2","121.7",4,"MIA"
"LAC","LAC @ MIL",2021-02-28,"79.2","121.7",4,"MIL"
"MIA","MIA @ GSW",2021-02-17,"79.2","126.1",4,"GSW"
"CHA","CHA vs. IND",2021-01-29,"79.2","104.2",4,"IND"
"HOU","HOU @ SAS",2021-01-16,"79.2","116.7",4,"SAS"
"LAC","LAC vs. MIN",2020-12-29,"79.2","104.2",4,"MIN"
"GSW","GSW @ OKC",2021-04-14,"78.6","92.9",4,"OKC"
"IND","IND vs. LAC",2021-04-13,"78.3","108.3",4,"LAC"
"CHA","CHA vs. MIA",2021-03-26,"78.3","118.2",4,"MIA"
"MEM","MEM vs. PHI",2021-01-16,"78.3","116.7",4,"PHI"
"NYK","NYK vs. GSW",2021-02-23,"77.8","74.1",4,"GSW"
"LAC","LAC vs. POR",2020-12-30,"77.8","74.1",4,"POR"
"CHI","CHI @ GSW",2021-03-29,"77.3","90.9",4,"GSW"
"SAS","SAS vs. LAC",2021-03-25,"77.3","118.2",4,"LAC"
"BOS","BOS vs. LAL",2021-01-30,"77.3","113.6",4,"LAL"
"SAC","SAC @ CHA",2021-03-15,"76.9","124.0",4,"CHA"
"ORL","ORL @ BKN",2021-02-25,"76.9","137.0",4,"BKN"
"PHX","PHX @ HOU",2021-01-20,"76.9","80.8",4,"HOU"
"ATL","ATL @ POR",2021-01-16,"76.9","96.3",4,"POR"
"PHI","PHI vs. MIL",2021-03-17,"76.0","107.7",4,"MIL"
"PHI","PHI @ TOR",2021-02-21,"76.0","108.0",4,"TOR"
"POR","POR vs. WAS",2021-02-20,"76.0","111.5",4,"WAS"
"ORL","ORL vs. LAC",2021-01-29,"76.0","100.0",4,"LAC"
"PHX","PHX vs. DEN",2021-01-22,"76.0","95.8",4,"DEN"
"TOR","TOR vs. MIA",2021-01-20,"76.0","92.0",4,"MIA"
"NYK","NYK @ TOR",2020-12-31,"76.0","111.5",4,"TOR"
"NOP","NOP @ MIA",2020-12-25,"76.0","92.0",4,"MIA"
"ATL","ATL @ TOR",2021-04-13,"75.0","104.2",4,"TOR"
"LAL","LAL @ PHX",2021-03-21,"75.0","92.0",4,"PHX"
"CHA","CHA vs. SAS",2021-02-14,"75.0","122.2",4,"SAS"
"HOU","HOU vs. POR",2021-01-28,"75.0","100.0",4,"POR"
"LAL","LAL @ CHI",2021-01-23,"75.0","104.3",4,"CHI"
"GSW","GSW @ NYK",2021-02-23,"74.1","77.8",4,"NYK"
"CHA","CHA @ UTA",2021-02-22,"74.1","151.9",4,"UTA"
"POR","POR @ LAC",2020-12-30,"74.1","77.8",4,"LAC"
"NOP","NOP vs. NYK",2021-04-14,"73.9","100.0",4,"NYK"
"MEM","MEM vs. MIA",2021-03-17,"73.9","91.7",4,"MIA"
"POR","POR @ LAL",2021-02-26,"73.9","73.9",4,"LAL"
"LAL","LAL vs. POR",2021-02-26,"73.9","73.9",4,"POR"
"MIN","MIN vs. TOR",2021-02-19,"73.9","116.7",4,"TOR"
"TOR","TOR @ IND",2021-01-25,"73.9","134.8",4,"IND"
"BOS","BOS @ PHI",2021-01-20,"73.9","129.2",4,"PHI"
"PHX","PHX @ CHA",2021-03-28,"73.7","121.1",4,"CHA"
"PHI","PHI vs. HOU",2021-02-17,"73.3","117.2",4,"HOU"
"DEN","DEN vs. OKC",2021-01-19,"73.3","90.0",4,"OKC"
"SAC","SAC @ WAS",2021-03-17,"73.1","104.0",4,"WAS"
"CHI","CHI vs. SAS",2021-03-17,"73.1","156.0",4,"SAS"
"OKC","OKC vs. NYK",2021-03-13,"73.1","119.2",4,"NYK"
"NYK","NYK @ ORL",2021-02-17,"73.1","96.0",4,"ORL"
"NOP","NOP vs. SAS",2020-12-27,"73.1","96.0",4,"SAS"
"CLE","CLE @ ATL",2021-03-14,"72.7","140.9",4,"ATL"
"IND","IND @ LAC",2021-01-17,"72.4","100.0",4,"LAC"
"UTA","UTA vs. OKC",2021-04-13,"72.0","108.0",4,"OKC"
"ATL","ATL @ UTA",2021-01-15,"72.0","116.0",4,"UTA"
"BOS","BOS vs. BKN",2020-12-25,"72.0","148.0",4,"BKN"
"BOS","BOS vs. SAC",2021-03-19,"71.4","113.6",4,"SAC"
"MIA","MIA @ LAL",2021-02-20,"71.4","81.0",4,"LAL"
"SAS","SAS vs. LAC",2021-03-24,"70.8","128.0",4,"LAC"
"MIA","MIA vs. DEN",2021-01-27,"70.8","140.0",4,"DEN"
"MIA","MIA @ TOR",2021-01-22,"70.8","112.0",4,"TOR"
"MIN","MIN vs. MEM",2021-01-13,"70.8","152.0",4,"MEM"
"DAL","DAL @ CHA",2021-01-13,"70.8","91.3",4,"CHA"
"MIL","MIL @ MIA",2020-12-30,"70.8","124.0",4,"MIA"
"LAC","LAC @ MEM",2021-02-25,"70.4","126.9",4,"MEM"
"UTA","UTA vs. GSW",2021-01-23,"70.4","138.5",4,"GSW"
"WAS","WAS vs. ORL",2020-12-27,"70.4","165.4",4,"ORL"
"BKN","BKN vs. DAL",2021-02-27,"69.6","91.3",4,"DAL"
"UTA","UTA vs. DAL",2021-01-27,"69.6","118.2",4,"DAL"
"LAC","LAC vs. DAL",2020-12-27,"69.6","87.0",4,"DAL"
"ORL","ORL vs. BKN",2021-03-19,"69.2","116.0",4,"BKN"
"CLE","CLE @ MIN",2021-01-31,"69.2","84.0",4,"MIN"
"PHI","PHI @ ORL",2020-12-31,"69.2","88.5",4,"ORL"
"HOU","HOU vs. ATL",2021-03-16,"68.2","113.0",4,"ATL"
"TOR","TOR @ PHI",2020-12-29,"68.0","96.0",4,"PHI"
"LAL","LAL vs. GSW",2021-02-28,"66.7","84.6",4,"GSW"
"DEN","DEN vs. HOU",2020-12-28,"66.7","107.7",4,"HOU"
"DET","DET vs. CLE",2020-12-26,"65.2","83.3",4,"CLE"
"WAS","WAS @ HOU",2021-01-26,"64.3","114.3",4,"HOU"
"DEN","DEN vs. PHI",2021-03-30,"64.0","100.0",4,"PHI"
"CHI","CHI vs. PHX",2021-02-26,"64.0","128.0",4,"PHX"
"NYK","NYK vs. MIN",2021-02-21,"64.0","112.0",4,"MIN"
"POR","POR vs. IND",2021-01-14,"64.0","112.5",4,"IND"
"MIA","MIA @ PHX",2021-04-13,"63.6","109.5",4,"PHX"
"NYK","NYK @ PHI",2021-03-16,"63.6","113.0",4,"PHI"
"DET","DET @ WAS",2021-03-27,"63.0","103.8",4,"WAS"
"IND","IND vs. BOS",2020-12-29,"63.0","122.2",4,"BOS"
"IND","IND @ DEN",2021-03-15,"62.5","141.7",4,"DEN"
"DET","DET @ MIN",2020-12-23,"61.5","119.2",4,"MIN"
"LAL","LAL @ DET",2021-01-28,"60.9","108.7",4,"DET"
"MIA","MIA @ BKN",2021-01-25,"60.9","127.3",4,"BKN"
"WAS","WAS vs. BOS",2021-02-14,"60.0","92.3",4,"BOS"
"IND","IND vs. PHI",2021-01-31,"60.0","154.2",4,"PHI"
"DEN","DEN @ SAC",2020-12-29,"60.0","116.0",4,"SAC"
"CHA","CHA vs. TOR",2021-03-13,"59.3","114.8",4,"TOR"
"NYK","NYK @ UTA",2021-01-26,"59.1","127.3",4,"UTA"
"ATL","ATL @ CHI",2020-12-23,"59.1","108.7",4,"CHI"
"TOR","TOR @ OKC",2021-03-31,"58.3","108.3",4,"OKC"
"OKC","OKC vs. BOS",2021-03-27,"58.3","140.0",4,"BOS"
"DET","DET @ ATL",2021-01-20,"58.3","112.0",4,"ATL"
"TOR","TOR vs. CHA",2021-01-14,"57.1","100.0",4,"CHA"
"GSW","GSW vs. PHI",2021-03-23,"56.5","121.7",4,"PHI"
"TOR","TOR @ HOU",2021-03-22,"54.2","120.8",4,"HOU"
"SAS","SAS @ DET",2021-03-15,"53.8","92.3",4,"DET"
"NOP","NOP vs. PHX",2021-02-19,"52.2","178.3",4,"PHX"
"CLE","CLE @ GSW",2021-02-15,"51.9","103.7",4,"GSW"
"PHX","PHX vs. NOP",2020-12-29,"50.0","108.7",4,"NOP"
"HOU","HOU @ MIN",2021-03-26,"40.0","119.2",4,"MIN"
"OKC","OKC vs. NOP",2020-12-31,"30.4","116.7",4,"NOP"
"PHI","PHI @ NYK",2021-03-21,"162.5","150.0",5,"NYK"
"ATL","ATL vs. DET",2021-01-20,"154.5","81.8",5,"DET"
"MEM","MEM vs. BOS",2021-03-22,"150.0","90.0",5,"BOS"
"NYK","NYK vs. PHI",2021-03-21,"150.0","162.5",5,"PHI"
"POR","POR vs. HOU",2020-12-26,"150.0","144.4",5,"HOU"
"MIL","MIL @ PHI",2021-03-17,"145.5","109.1",5,"PHI"
"BKN","BKN @ ATL",2021-01-27,"145.5","109.1",5,"ATL"
"DEN","DEN @ PHX",2021-01-22,"145.5","120.0",5,"PHX"
"IND","IND @ MIN",2021-02-17,"144.4","70.0",5,"MIN"
"HOU","HOU @ POR",2020-12-26,"144.4","150.0",5,"POR"
"DEN","DEN vs. CHI",2021-03-19,"136.4","110.0",5,"CHI"
"GSW","GSW vs. MIA",2021-02-17,"136.4","70.0",5,"MIA"
"CHI","CHI @ IND",2021-02-15,"136.4","63.6",5,"IND"
"WAS","WAS @ LAL",2021-02-22,"133.3","100.0",5,"LAL"
"NOP","NOP vs. BOS",2021-02-21,"133.3","70.0",5,"BOS"
"IND","IND vs. ORL",2021-01-22,"133.3","100.0",5,"ORL"
"CLE","CLE @ PHI",2021-02-27,"125.0","113.3",5,"PHI"
"IND","IND @ MIA",2021-03-21,"122.2","80.0",5,"MIA"
"CLE","CLE @ DET",2020-12-26,"122.2","122.2",5,"DET"
"DET","DET vs. CLE",2020-12-26,"122.2","122.2",5,"CLE"
"PHX","PHX vs. DEN",2021-01-22,"120.0","145.5",5,"DEN"
"CHI","CHI vs. MIN",2021-02-24,"116.7","63.6",5,"MIN"
"CLE","CLE vs. BKN",2021-01-20,"116.7","107.7",5,"BKN"
"PHI","PHI vs. CLE",2021-02-27,"113.3","125.0",5,"CLE"
"PHX","PHX @ CHA",2021-03-28,"110.0","63.6",5,"CHA"
"CHI","CHI @ DEN",2021-03-19,"110.0","136.4",5,"DEN"
"PHI","PHI vs. MIL",2021-03-17,"109.1","145.5",5,"MIL"
"ATL","ATL vs. BKN",2021-01-27,"109.1","145.5",5,"BKN"
"SAC","SAC @ DEN",2020-12-23,"109.1","90.9",5,"DEN"
"BKN","BKN @ CLE",2021-01-20,"107.7","116.7",5,"CLE"
"LAL","LAL vs. WAS",2021-02-22,"100.0","133.3",5,"WAS"
"PHX","PHX vs. DEN",2021-01-23,"100.0","88.9",5,"DEN"
"ORL","ORL @ IND",2021-01-22,"100.0","133.3",5,"IND"
"MEM","MEM @ BKN",2020-12-28,"90.9","41.7",5,"BKN"
"DEN","DEN vs. SAC",2020-12-23,"90.9","109.1",5,"SAC"
"BOS","BOS @ MEM",2021-03-22,"90.0","150.0",5,"MEM"
"OKC","OKC vs. CHI",2021-01-15,"90.0","70.0",5,"CHI"
"DEN","DEN @ PHX",2021-01-23,"88.9","100.0",5,"PHX"
"DET","DET @ ATL",2021-01-20,"81.8","154.5",5,"ATL"
"MIA","MIA vs. IND",2021-03-21,"80.0","122.2",5,"IND"
"BOS","BOS @ NOP",2021-02-21,"70.0","133.3",5,"NOP"
"MIA","MIA @ GSW",2021-02-17,"70.0","136.4",5,"GSW"
"MIN","MIN vs. IND",2021-02-17,"70.0","144.4",5,"IND"
"CHI","CHI @ OKC",2021-01-15,"70.0","90.0",5,"OKC"
"CHA","CHA vs. PHX",2021-03-28,"63.6","110.0",5,"PHX"
"MIN","MIN @ CHI",2021-02-24,"63.6","116.7",5,"CHI"
"IND","IND vs. CHI",2021-02-15,"63.6","136.4",5,"CHI"
"BKN","BKN vs. MEM",2020-12-28,"41.7","90.9",5,"MEM"
"CLE","CLE vs. BKN",2021-01-20,"181.8","80.0",6,"BKN"
"CLE","CLE @ DET",2020-12-26,"160.0","70.0",6,"DET"
"DEN","DEN @ PHX",2021-01-23,"155.6","66.7",6,"PHX"
"BKN","BKN @ CLE",2021-01-20,"80.0","181.8",6,"CLE"
"DET","DET vs. CLE",2020-12-26,"70.0","160.0",6,"CLE"
"PHX","PHX vs. DEN",2021-01-23,"66.7","155.6",6,"DEN"
"CHA","CHA vs. POR",2021-04-18,"176.0","96.0",1,"POR"
"NYK","NYK @ DAL",2021-04-16,"154.5","108.7",1,"DAL"
"MIA","MIA @ MIN",2021-04-16,"148.0","104.0",1,"MIN"
"PHI","PHI vs. LAC",2021-04-16,"147.6","95.2",1,"LAC"
"UTA","UTA @ LAL",2021-04-17,"145.8","136.0",1,"LAL"
"GSW","GSW @ BOS",2021-04-17,"137.5","100.0",1,"BOS"
"CHI","CHI vs. MEM",2021-04-16,"137.5","132.0",1,"MEM"
"LAL","LAL vs. UTA",2021-04-17,"136.0","145.8",1,"UTA"
"SAS","SAS vs. POR",2021-04-16,"134.8","116.7",1,"POR"
"CHA","CHA @ BKN",2021-04-16,"134.6","116.0",1,"BKN"
"DEN","DEN @ HOU",2021-04-16,"134.6","103.7",1,"HOU"
"MIA","MIA vs. BKN",2021-04-18,"133.3","129.2",1,"BKN"
"MEM","MEM @ CHI",2021-04-16,"132.0","137.5",1,"CHI"
"ATL","ATL vs. IND",2021-04-18,"129.6","88.5",1,"IND"
"BKN","BKN @ MIA",2021-04-18,"129.2","133.3",1,"MIA"
"IND","IND @ UTA",2021-04-16,"128.0","100.0",1,"UTA"
"CHI","CHI vs. CLE",2021-04-17,"126.1","104.3",1,"CLE"
"MEM","MEM @ MIL",2021-04-17,"125.0","110.7",1,"MIL"
"OKC","OKC @ TOR",2021-04-18,"124.0","107.7",1,"TOR"
"POR","POR @ SAS",2021-04-16,"116.7","134.8",1,"SAS"
"LAC","LAC vs. MIN",2021-04-18,"116.0","100.0",1,"MIN"
"BKN","BKN vs. CHA",2021-04-16,"116.0","134.6",1,"CHA"
"OKC","OKC @ DET",2021-04-16,"114.3","86.2",1,"DET"
"HOU","HOU @ ORL",2021-04-18,"112.0","107.7",1,"ORL"
"SAS","SAS @ PHX",2021-04-17,"112.0","76.0",1,"PHX"
"WAS","WAS vs. NOP",2021-04-16,"111.1","107.4",1,"NOP"
"MIL","MIL vs. MEM",2021-04-17,"110.7","125.0",1,"MEM"
"DAL","DAL vs. NYK",2021-04-16,"108.7","154.5",1,"NYK"
"TOR","TOR vs. OKC",2021-04-18,"107.7","124.0",1,"OKC"
"ORL","ORL vs. HOU",2021-04-18,"107.7","112.0",1,"HOU"
"NOP","NOP @ WAS",2021-04-16,"107.4","111.1",1,"WAS"
"CLE","CLE @ CHI",2021-04-17,"104.3","126.1",1,"CHI"
"TOR","TOR vs. ORL",2021-04-16,"104.3","100.0",1,"ORL"
"MIN","MIN vs. MIA",2021-04-16,"104.0","148.0",1,"MIA"
"HOU","HOU vs. DEN",2021-04-16,"103.7","134.6",1,"DEN"
"MIN","MIN @ LAC",2021-04-18,"100.0","116.0",1,"LAC"
"NOP","NOP @ NYK",2021-04-18,"100.0","84.0",1,"NYK"
"BOS","BOS vs. GSW",2021-04-17,"100.0","137.5",1,"GSW"
"WAS","WAS vs. DET",2021-04-17,"100.0","96.4",1,"DET"
"UTA","UTA vs. IND",2021-04-16,"100.0","128.0",1,"IND"
"ORL","ORL @ TOR",2021-04-16,"100.0","104.3",1,"TOR"
"DET","DET @ WAS",2021-04-17,"96.4","100.0",1,"WAS"
"POR","POR @ CHA",2021-04-18,"96.0","176.0",1,"CHA"
"LAC","LAC @ PHI",2021-04-16,"95.2","147.6",1,"PHI"
"SAC","SAC @ DAL",2021-04-18,"91.7","87.0",1,"DAL"
"IND","IND @ ATL",2021-04-18,"88.5","129.6",1,"ATL"
"DAL","DAL vs. SAC",2021-04-18,"87.0","91.7",1,"SAC"
"DET","DET vs. OKC",2021-04-16,"86.2","114.3",1,"OKC"
"NYK","NYK vs. NOP",2021-04-18,"84.0","100.0",1,"NOP"
"PHX","PHX vs. SAS",2021-04-17,"76.0","112.0",1,"SAS"
"SAC","SAC @ DAL",2021-04-18,"187.5","120.0",2,"DAL"
"LAC","LAC vs. MIN",2021-04-18,"172.0","108.0",2,"MIN"
"NYK","NYK vs. NOP",2021-04-18,"156.5","82.6",2,"NOP"
"MIN","MIN vs. MIA",2021-04-16,"152.2","104.3",2,"MIA"
"SAS","SAS @ PHX",2021-04-17,"150.0","113.0",2,"PHX"
"BOS","BOS vs. GSW",2021-04-17,"144.0","137.5",2,"GSW"
"GSW","GSW @ BOS",2021-04-17,"137.5","144.0",2,"BOS"
"DEN","DEN @ HOU",2021-04-16,"136.0","84.0",2,"HOU"
"LAL","LAL vs. UTA",2021-04-17,"134.8","112.5",2,"UTA"
"MIA","MIA vs. BKN",2021-04-18,"133.3","116.0",2,"BKN"
"IND","IND @ ATL",2021-04-18,"130.8","124.0",2,"ATL"
"IND","IND @ UTA",2021-04-16,"127.6","110.3",2,"UTA"
"WAS","WAS vs. DET",2021-04-17,"125.9","107.7",2,"DET"
"MEM","MEM @ MIL",2021-04-17,"125.9","103.7",2,"MIL"
"ATL","ATL vs. IND",2021-04-18,"124.0","130.8",2,"IND"
"NOP","NOP @ WAS",2021-04-16,"123.1","118.5",2,"WAS"
"DAL","DAL vs. SAC",2021-04-18,"120.0","187.5",2,"SAC"
"ORL","ORL vs. HOU",2021-04-18,"119.2","96.2",2,"HOU"
"WAS","WAS vs. NOP",2021-04-16,"118.5","123.1",2,"NOP"
"BKN","BKN vs. CHA",2021-04-16,"118.5","100.0",2,"CHA"
"BKN","BKN @ MIA",2021-04-18,"116.0","133.3",2,"MIA"
"PHX","PHX vs. SAS",2021-04-17,"113.0","150.0",2,"SAS"
"SAS","SAS vs. POR",2021-04-16,"113.0","90.9",2,"POR"
"UTA","UTA @ LAL",2021-04-17,"112.5","134.8",2,"LAL"
"DET","DET vs. OKC",2021-04-16,"110.7","85.7",2,"OKC"
"UTA","UTA vs. IND",2021-04-16,"110.3","127.6",2,"IND"
"MIN","MIN @ LAC",2021-04-18,"108.0","172.0",2,"LAC"
"POR","POR @ CHA",2021-04-18,"108.0","84.0",2,"CHA"
"ORL","ORL @ TOR",2021-04-16,"108.0","92.0",2,"TOR"
"DAL","DAL vs. NYK",2021-04-16,"108.0","88.0",2,"NYK"
"DET","DET @ WAS",2021-04-17,"107.7","125.9",2,"WAS"
"PHI","PHI vs. LAC",2021-04-16,"107.7","103.8",2,"LAC"
"MIA","MIA @ MIN",2021-04-16,"104.3","152.2",2,"MIN"
"CLE","CLE @ CHI",2021-04-17,"104.2","75.0",2,"CHI"
"LAC","LAC @ PHI",2021-04-16,"103.8","107.7",2,"PHI"
"OKC","OKC @ TOR",2021-04-18,"103.7","88.9",2,"TOR"
"MIL","MIL vs. MEM",2021-04-17,"103.7","125.9",2,"MEM"
"CHA","CHA @ BKN",2021-04-16,"100.0","118.5",2,"BKN"
"HOU","HOU @ ORL",2021-04-18,"96.2","119.2",2,"ORL"
"CHI","CHI vs. MEM",2021-04-16,"96.0","96.0",2,"MEM"
"MEM","MEM @ CHI",2021-04-16,"96.0","96.0",2,"CHI"
"TOR","TOR vs. ORL",2021-04-16,"92.0","108.0",2,"ORL"
"POR","POR @ SAS",2021-04-16,"90.9","113.0",2,"SAS"
"TOR","TOR vs. OKC",2021-04-18,"88.9","103.7",2,"OKC"
"NYK","NYK @ DAL",2021-04-16,"88.0","108.0",2,"DAL"
"OKC","OKC @ DET",2021-04-16,"85.7","110.7",2,"DET"
"CHA","CHA vs. POR",2021-04-18,"84.0","108.0",2,"POR"
"HOU","HOU vs. DEN",2021-04-16,"84.0","136.0",2,"DEN"
"NOP","NOP @ NYK",2021-04-18,"82.6","156.5",2,"NYK"
"CHI","CHI vs. CLE",2021-04-17,"75.0","104.2",2,"CLE"
"TOR","TOR vs. ORL",2021-04-16,"165.2","86.4",3,"ORL"
"NOP","NOP @ NYK",2021-04-18,"159.1","95.7",3,"NYK"
"POR","POR @ SAS",2021-04-16,"145.8","112.0",3,"SAS"
"MEM","MEM @ CHI",2021-04-16,"142.3","107.7",3,"CHI"
"CHI","CHI vs. CLE",2021-04-17,"137.5","91.3",3,"CLE"
"HOU","HOU @ ORL",2021-04-18,"133.3","78.3",3,"ORL"
"TOR","TOR vs. OKC",2021-04-18,"131.8","91.3",3,"OKC"
"HOU","HOU vs. DEN",2021-04-16,"130.4","129.2",3,"DEN"
"DEN","DEN @ HOU",2021-04-16,"129.2","130.4",3,"HOU"
"WAS","WAS vs. DET",2021-04-17,"128.0","100.0",3,"DET"
"MIA","MIA @ MIN",2021-04-16,"128.0","108.0",3,"MIN"
"CHA","CHA vs. POR",2021-04-18,"127.3","100.0",3,"POR"
"UTA","UTA vs. IND",2021-04-16,"126.9","80.0",3,"IND"
"BKN","BKN vs. CHA",2021-04-16,"126.9","107.7",3,"CHA"
"MIL","MIL vs. MEM",2021-04-17,"125.0","124.0",3,"MEM"
"LAC","LAC @ PHI",2021-04-16,"125.0","95.7",3,"PHI"
"MEM","MEM @ MIL",2021-04-17,"124.0","125.0",3,"MIL"
"LAC","LAC vs. MIN",2021-04-18,"123.1","64.0",3,"MIN"
"NYK","NYK @ DAL",2021-04-16,"122.7","122.7",3,"DAL"
"DAL","DAL vs. NYK",2021-04-16,"122.7","122.7",3,"NYK"
"IND","IND @ ATL",2021-04-18,"122.2","107.7",3,"ATL"
"BOS","BOS vs. GSW",2021-04-17,"120.8","100.0",3,"GSW"
"LAL","LAL vs. UTA",2021-04-17,"116.0","76.9",3,"UTA"
