"slugTeam","match_up","dateGame","offrtg","defrtg","numberPeriod","slugOpp"
"ORL","ORL @ BOS",2020-02-05,"96.0","120.0",3,"BOS"
"NOP","NOP @ SAC",2020-01-04,"96.0","128.0",3,"SAC"
"MIN","MIN vs. UTA",2019-12-11,"96.0","158.3",3,"UTA"
"LAL","LAL @ HOU",2020-08-06,"95.8","116.0",3,"HOU"
"POR","POR @ ORL",2020-03-02,"95.8","125.0",3,"ORL"
"BKN","BKN vs. TOR",2020-02-12,"95.8","104.2",3,"TOR"
"LAC","LAC @ PHI",2020-02-11,"95.8","112.5",3,"PHI"
"PHI","PHI vs. CHI",2020-02-09,"95.8","112.0",3,"CHI"
"TOR","TOR @ IND",2020-02-07,"95.8","83.3",3,"IND"
"DEN","DEN @ UTA",2020-02-05,"95.8","75.0",3,"UTA"
"LAL","LAL @ SAC",2020-02-01,"95.8","100.0",3,"SAC"
"BKN","BKN @ WAS",2020-02-01,"95.8","88.0",3,"WAS"
"IND","IND vs. MIA",2020-01-08,"95.8","158.3",3,"MIA"
"POR","POR @ TOR",2020-01-07,"95.8","88.0",3,"TOR"
"IND","IND vs. BOS",2019-12-11,"95.8","154.2",3,"BOS"
"DEN","DEN @ BKN",2019-12-08,"95.8","120.8",3,"BKN"
"HOU","HOU vs. PHX",2019-12-07,"95.8","108.3",3,"PHX"
"IND","IND @ NYK",2019-12-07,"95.8","84.0",3,"NYK"
"BOS","BOS @ NYK",2019-12-01,"95.8","117.4",3,"NYK"
"CHA","CHA @ PHI",2019-11-10,"95.8","145.8",3,"PHI"
"DEN","DEN vs. PHI",2019-11-08,"95.8","108.0",3,"PHI"
"OKC","OKC vs. ORL",2019-11-05,"95.8","104.0",3,"ORL"
"NYK","NYK vs. SAC",2019-11-03,"95.8","120.8",3,"SAC"
"SAC","SAC vs. DAL",2020-08-04,"95.7","82.6",3,"DAL"
"MEM","MEM vs. SAS",2020-08-02,"95.7","108.3",3,"SAS"
"LAL","LAL vs. BKN",2020-03-10,"95.7","134.8",3,"BKN"
"DET","DET vs. DEN",2020-02-02,"95.7","104.3",3,"DEN"
"CHI","CHI @ TOR",2020-02-02,"95.7","152.2",3,"TOR"
"DET","DET vs. CHI",2020-01-11,"95.7","87.0",3,"CHI"
"DET","DET vs. CLE",2020-01-09,"95.7","140.9",3,"CLE"
"CLE","CLE vs. DET",2019-12-03,"95.7","152.2",3,"DET"
"SAS","SAS vs. HOU",2019-12-03,"95.7","141.7",3,"HOU"
"IND","IND @ HOU",2020-08-12,"93.3","90.0",3,"HOU"
"MIL","MIL @ LAC",2019-11-06,"93.3","103.4",3,"LAC"
"NOP","NOP @ MIN",2020-03-08,"93.1","72.4",3,"MIN"
"BKN","BKN @ ORL",2020-08-11,"92.6","107.4",3,"ORL"
"GSW","GSW vs. LAL",2020-02-08,"92.6","107.1",3,"LAL"
"POR","POR vs. MIL",2020-01-11,"92.6","122.2",3,"MIL"
"LAC","LAC vs. GSW",2020-01-10,"92.6","103.4",3,"GSW"
"NYK","NYK vs. NOP",2020-01-10,"92.6","100.0",3,"NOP"
"WAS","WAS vs. ATL",2020-01-10,"92.6","100.0",3,"ATL"
"SAS","SAS @ MIL",2020-01-04,"92.6","114.3",3,"MIL"
"TOR","TOR vs. LAC",2019-12-11,"92.6","88.9",3,"LAC"
"POR","POR vs. PHI",2020-08-09,"92.3","130.8",3,"PHI"
"NOP","NOP vs. MIA",2020-03-06,"92.3","88.5",3,"MIA"
"LAL","LAL @ DEN",2019-12-03,"92.3","108.0",3,"DEN"
"OKC","OKC vs. MIL",2019-11-10,"92.3","148.0",3,"MIL"
"CHA","CHA vs. BOS",2019-11-07,"92.3","126.9",3,"BOS"
"IND","IND vs. WAS",2019-11-06,"92.3","69.2",3,"WAS"
"NOP","NOP @ SAC",2020-08-11,"92.0","128.0",3,"SAC"
"PHI","PHI @ WAS",2020-08-05,"92.0","108.0",3,"WAS"
"MEM","MEM vs. ORL",2020-03-10,"92.0","140.0",3,"ORL"
"SAC","SAC @ POR",2020-03-07,"92.0","100.0",3,"POR"
"OKC","OKC vs. LAC",2020-03-03,"92.0","115.4",3,"LAC"
"CLE","CLE vs. LAC",2020-02-09,"92.0","130.8",3,"LAC"
"OKC","OKC vs. CLE",2020-02-05,"92.0","107.7",3,"CLE"
"WAS","WAS vs. GSW",2020-02-03,"92.0","108.0",3,"GSW"
"ATL","ATL @ DAL",2020-02-01,"92.0","145.8",3,"DAL"
"DEN","DEN vs. LAC",2020-01-12,"92.0","88.0",3,"LAC"
"UTA","UTA vs. NYK",2020-01-08,"92.0","66.7",3,"NYK"
"ATL","ATL vs. HOU",2020-01-08,"92.0","88.0",3,"HOU"
"LAL","LAL vs. NYK",2020-01-07,"92.0","100.0",3,"NYK"
"LAC","LAC vs. MEM",2020-01-04,"92.0","156.0",3,"MEM"
"LAL","LAL @ IND",2020-08-08,"91.7","132.0",3,"IND"
"MIA","MIA @ UTA",2020-02-12,"91.7","133.3",3,"UTA"
"BOS","BOS @ HOU",2020-02-11,"91.7","124.0",3,"HOU"
"CHA","CHA vs. DAL",2020-02-08,"91.7","125.0",3,"DAL"
"ATL","ATL vs. BOS",2020-02-03,"91.7","152.2",3,"BOS"
"BKN","BKN vs. CHA",2019-12-11,"91.7","129.2",3,"CHA"
"NOP","NOP vs. DAL",2019-12-03,"91.7","104.2",3,"DAL"
"NOP","NOP vs. OKC",2019-12-01,"91.7","113.0",3,"OKC"
"PHX","PHX @ MIL",2020-02-02,"90.3","96.8",3,"MIL"
"HOU","HOU vs. IND",2020-08-12,"90.0","93.3",3,"IND"
"MIL","MIL @ MIA",2020-03-02,"90.0","133.3",3,"MIA"
"HOU","HOU vs. NOP",2020-02-02,"90.0","110.0",3,"NOP"
"CLE","CLE @ SAS",2019-12-12,"89.3","89.3",3,"SAS"
"SAS","SAS vs. CLE",2019-12-12,"89.3","89.3",3,"CLE"
"GSW","GSW @ MIN",2019-11-08,"89.3","69.0",3,"MIN"
"SAC","SAC @ ORL",2020-08-02,"88.9","125.0",3,"ORL"
"CHI","CHI vs. CLE",2020-03-10,"88.9","96.3",3,"CLE"
"SAC","SAC vs. TOR",2020-03-08,"88.9","100.0",3,"TOR"
"GSW","GSW @ SAC",2020-01-06,"88.9","146.2",3,"SAC"
"LAC","LAC @ TOR",2019-12-11,"88.9","92.6",3,"TOR"
"BKN","BKN @ UTA",2019-11-12,"88.9","114.8",3,"UTA"
"OKC","OKC vs. GSW",2019-11-09,"88.9","151.9",3,"GSW"
"ATL","ATL vs. CHI",2019-11-06,"88.9","125.0",3,"CHI"
"TOR","TOR @ ORL",2020-08-05,"88.5","132.0",3,"ORL"
"MEM","MEM @ NOP",2020-08-03,"88.5","84.0",3,"NOP"
"MIA","MIA @ NOP",2020-03-06,"88.5","92.3",3,"NOP"
"NYK","NYK vs. WAS",2020-02-12,"88.5","119.2",3,"WAS"
"LAL","LAL @ DEN",2020-02-12,"88.5","128.0",3,"DEN"
"MIA","MIA @ POR",2020-02-09,"88.5","120.0",3,"POR"
"IND","IND @ TOR",2020-02-05,"88.5","130.8",3,"TOR"
"MIN","MIN vs. GSW",2020-01-02,"88.5","100.0",3,"GSW"
"DEN","DEN vs. MIA",2020-08-01,"88.0","152.0",3,"MIA"
"DEN","DEN @ CLE",2020-03-07,"88.0","103.8",3,"CLE"
"MEM","MEM @ PHI",2020-02-07,"88.0","150.0",3,"PHI"
"MIA","MIA @ LAC",2020-02-05,"88.0","148.0",3,"LAC"
"DAL","DAL vs. MEM",2020-02-05,"88.0","157.7",3,"MEM"
"IND","IND vs. DAL",2020-02-03,"88.0","116.0",3,"DAL"
"WAS","WAS vs. BKN",2020-02-01,"88.0","95.8",3,"BKN"
"LAC","LAC @ DEN",2020-01-12,"88.0","92.0",3,"DEN"
"HOU","HOU @ ATL",2020-01-08,"88.0","92.0",3,"ATL"
"TOR","TOR vs. POR",2020-01-07,"88.0","95.8",3,"POR"
"GSW","GSW @ CHA",2019-12-04,"88.0","112.0",3,"CHA"
"TOR","TOR @ NOP",2019-11-08,"88.0","88.0",3,"NOP"
"NOP","NOP vs. TOR",2019-11-08,"88.0","88.0",3,"TOR"
"POR","POR vs. LAC",2020-08-08,"87.5","104.0",3,"LAC"
"CHA","CHA vs. IND",2020-01-06,"87.5","160.9",3,"IND"
"NOP","NOP @ LAL",2020-01-03,"87.5","129.2",3,"LAL"
"BOS","BOS vs. PHI",2019-12-12,"87.5","108.7",3,"PHI"
"ORL","ORL vs. GSW",2019-12-01,"87.5","87.0",3,"GSW"
"CHA","CHA vs. IND",2019-11-05,"87.5","116.7",3,"IND"
"OKC","OKC vs. UTA",2020-08-01,"87.0","80.0",3,"UTA"
"CHI","CHI @ DET",2020-01-11,"87.0","95.7",3,"DET"
"LAL","LAL @ DAL",2020-01-10,"87.0","116.7",3,"DAL"
"MIA","MIA @ BKN",2020-01-10,"87.0","133.3",3,"BKN"
"SAS","SAS @ DET",2019-12-01,"87.0","160.9",3,"DET"
"GSW","GSW @ ORL",2019-12-01,"87.0","87.5",3,"ORL"
"OKC","OKC @ IND",2019-11-12,"87.0","147.8",3,"IND"
"MIA","MIA @ LAL",2019-11-08,"87.0","125.0",3,"LAL"
"DET","DET @ SAC",2020-03-01,"86.4","113.0",3,"SAC"
"CHA","CHA @ DET",2020-02-10,"86.4","100.0",3,"DET"
"DET","DET @ IND",2019-11-08,"86.4","127.3",3,"IND"
"SAC","SAC @ PHX",2020-01-07,"86.2","117.2",3,"PHX"
"MIN","MIN vs. MIL",2019-11-04,"86.2","131.0",3,"MIL"
"MIN","MIN @ HOU",2020-03-10,"85.7","114.8",3,"HOU"
"DET","DET vs. MIL",2019-12-04,"85.7","113.8",3,"MIL"
"HOU","HOU @ BKN",2019-11-01,"85.7","121.4",3,"BKN"
"CLE","CLE @ IND",2019-11-01,"85.7","96.3",3,"IND"
"IND","IND @ MIA",2020-08-10,"85.2","137.0",3,"MIA"
"LAC","LAC @ HOU",2020-03-05,"85.2","77.8",3,"HOU"
"ORL","ORL vs. BKN",2020-01-06,"85.2","118.5",3,"BKN"
"WAS","WAS vs. BOS",2020-01-06,"85.2","123.1",3,"BOS"
"LAC","LAC vs. POR",2019-11-07,"85.2","138.5",3,"POR"
"NYK","NYK vs. ORL",2020-02-06,"84.6","138.5",3,"ORL"
"TOR","TOR @ CHA",2020-01-08,"84.6","100.0",3,"CHA"
"HOU","HOU @ MEM",2019-11-04,"84.6","59.3",3,"MEM"
"IND","IND vs. ORL",2020-08-04,"84.0","104.0",3,"ORL"
"NOP","NOP vs. MEM",2020-08-03,"84.0","88.5",3,"MEM"
"WAS","WAS vs. IND",2020-08-03,"84.0","136.0",3,"IND"
"NOP","NOP @ LAC",2020-08-01,"84.0","104.0",3,"LAC"
"CHI","CHI @ MIN",2020-03-04,"84.0","126.9",3,"MIN"
"MIA","MIA @ GSW",2020-02-10,"84.0","128.0",3,"GSW"
"CHI","CHI vs. BOS",2020-01-04,"84.0","120.0",3,"BOS"
"NOP","NOP vs. DET",2019-12-09,"84.0","136.0",3,"DET"
"NYK","NYK vs. IND",2019-12-07,"84.0","95.8",3,"IND"
"POR","POR @ SAC",2019-11-12,"84.0","140.0",3,"SAC"
"CLE","CLE @ WAS",2019-11-08,"84.0","128.0",3,"WAS"
"MIA","MIA @ DEN",2019-11-05,"84.0","124.0",3,"DEN"
"DEN","DEN @ CHA",2020-03-05,"83.3","129.2",3,"CHA"
"BKN","BKN vs. MEM",2020-03-04,"83.3","120.0",3,"MEM"
"ORL","ORL vs. MIL",2020-02-08,"83.3","72.4",3,"MIL"
"IND","IND vs. TOR",2020-02-07,"83.3","95.8",3,"TOR"
"WAS","WAS @ MIA",2019-12-06,"83.3","104.2",3,"MIA"
"POR","POR @ GSW",2019-11-04,"83.3","108.0",3,"GSW"
"DAL","DAL @ SAC",2020-08-04,"82.6","95.7",3,"SAC"
"UTA","UTA vs. TOR",2020-03-09,"82.6","79.2",3,"TOR"
"NYK","NYK @ DET",2020-02-08,"82.6","77.3",3,"DET"
"CLE","CLE vs. GSW",2020-02-01,"82.6","183.3",3,"GSW"
"MIA","MIA @ ORL",2020-02-01,"82.6","75.0",3,"ORL"
"LAL","LAL vs. DET",2020-01-05,"82.6","139.1",3,"DET"
"DEN","DEN @ BOS",2019-12-06,"82.6","145.5",3,"BOS"
"PHI","PHI @ MIL",2020-02-06,"82.1","118.5",3,"MIL"
"WAS","WAS vs. MIA",2020-03-08,"81.8","71.4",3,"MIA"
"CHA","CHA @ GSW",2019-11-02,"81.8","72.7",3,"GSW"
"MIL","MIL vs. TOR",2020-08-10,"81.5","80.8",3,"TOR"
"MEM","MEM vs. PHX",2019-11-02,"81.5","137.0",3,"PHX"
"ORL","ORL vs. IND",2019-11-10,"81.0","136.4",3,"IND"
"TOR","TOR @ MIL",2020-08-10,"80.8","81.5",3,"MIL"
"LAL","LAL vs. OKC",2020-08-05,"80.8","111.5",3,"OKC"
"MIN","MIN vs. DAL",2020-03-01,"80.8","72.0",3,"DAL"
"MIN","MIN vs. CHA",2020-02-12,"80.8","119.2",3,"CHA"
"PHX","PHX @ BKN",2020-02-03,"80.8","140.0",3,"BKN"
"GSW","GSW vs. DET",2020-01-04,"80.8","108.0",3,"DET"
"PHX","PHX @ CHA",2019-12-02,"80.8","136.0",3,"CHA"
"OKC","OKC vs. MIA",2020-08-12,"80.0","136.0",3,"MIA"
"TOR","TOR vs. BOS",2020-08-07,"80.0","162.5",3,"BOS"
"UTA","UTA vs. LAL",2020-08-03,"80.0","116.7",3,"LAL"
"UTA","UTA @ OKC",2020-08-01,"80.0","87.0",3,"OKC"
"CHI","CHI @ BKN",2020-03-08,"80.0","79.2",3,"BKN"
"NOP","NOP vs. MIL",2020-02-04,"80.0","140.0",3,"MIL"
"PHX","PHX vs. MEM",2020-01-05,"80.0","136.0",3,"MEM"
"WAS","WAS vs. POR",2020-01-03,"80.0","100.0",3,"POR"
"ORL","ORL @ CLE",2019-12-06,"80.0","109.5",3,"CLE"
"MIL","MIL vs. BKN",2020-08-04,"79.3","75.0",3,"BKN"
"IND","IND @ MIL",2020-03-04,"79.3","106.9",3,"MIL"
"PHX","PHX @ LAL",2020-02-10,"79.3","100.0",3,"LAL"
"DAL","DAL @ PHX",2020-08-02,"79.2","144.0",3,"PHX"
"TOR","TOR @ UTA",2020-03-09,"79.2","82.6",3,"UTA"
"BKN","BKN vs. CHI",2020-03-08,"79.2","80.0",3,"CHI"
"POR","POR @ MEM",2020-02-12,"79.2","104.2",3,"MEM"
"MIN","MIN @ TOR",2020-02-10,"79.2","128.0",3,"TOR"
"PHX","PHX vs. ORL",2020-01-10,"79.2","112.5",3,"ORL"
"BKN","BKN vs. ATL",2020-01-12,"78.6","71.4",3,"ATL"
"TOR","TOR @ CHI",2019-12-09,"78.6","74.1",3,"CHI"
"LAC","LAC vs. TOR",2019-11-11,"78.6","118.5",3,"TOR"
"ATL","ATL @ BOS",2020-02-07,"78.3","137.5",3,"BOS"
"LAL","LAL @ ORL",2019-12-11,"78.3","112.5",3,"ORL"
"ORL","ORL vs. DEN",2019-11-02,"78.3","126.1",3,"DEN"
"HOU","HOU vs. LAC",2020-03-05,"77.8","85.2",3,"LAC"
"POR","POR @ NOP",2020-02-11,"77.8","146.4",3,"NOP"
"MIN","MIN @ PHX",2019-12-09,"77.8","122.2",3,"PHX"
"PHI","PHI @ PHX",2019-11-04,"77.8","96.3",3,"PHX"
"UTA","UTA @ BOS",2020-03-06,"77.3","73.9",3,"BOS"
"DET","DET vs. NYK",2020-02-08,"77.3","82.6",3,"NYK"
"GSW","GSW @ BKN",2020-02-05,"77.3","117.4",3,"BKN"
"MIL","MIL @ DAL",2020-08-08,"76.9","114.8",3,"DAL"
"IND","IND vs. PHI",2020-08-01,"76.9","128.0",3,"PHI"
"MIN","MIN @ MIL",2020-01-01,"76.9","100.0",3,"MIL"
"MEM","MEM vs. DET",2020-02-03,"76.0","40.0",3,"DET"
"CHI","CHI vs. UTA",2020-01-02,"76.0","111.5",3,"UTA"
"BKN","BKN @ MIL",2020-08-04,"75.0","79.3",3,"MIL"
"BOS","BOS vs. OKC",2020-03-08,"75.0","114.8",3,"OKC"
"HOU","HOU @ PHX",2020-02-07,"75.0","139.1",3,"PHX"
"MIN","MIN vs. ATL",2020-02-05,"75.0","118.5",3,"ATL"
"UTA","UTA vs. DEN",2020-02-05,"75.0","95.8",3,"DEN"
"ORL","ORL vs. MIA",2020-02-01,"75.0","82.6",3,"MIA"
"NYK","NYK @ POR",2019-12-10,"75.0","108.3",3,"POR"
"UTA","UTA vs. OKC",2019-12-09,"75.0","121.4",3,"OKC"
"NOP","NOP vs. PHX",2019-12-05,"75.0","117.9",3,"PHX"
"LAL","LAL vs. TOR",2019-11-10,"75.0","104.0",3,"TOR"
"LAL","LAL @ SAS",2019-11-03,"75.0","107.4",3,"SAS"
"BKN","BKN @ DET",2019-11-02,"75.0","133.3",3,"DET"
"CHI","CHI @ WAS",2020-02-11,"74.1","114.8",3,"WAS"
"NYK","NYK @ ATL",2020-02-09,"74.1","126.9",3,"ATL"
"WAS","WAS @ ORL",2020-01-08,"74.1","107.7",3,"ORL"
"CHI","CHI vs. TOR",2019-12-09,"74.1","78.6",3,"TOR"
"BOS","BOS vs. UTA",2020-03-06,"73.9","77.3",3,"UTA"
"SAS","SAS vs. SAC",2019-12-06,"73.9","130.4",3,"SAC"
"SAS","SAS @ NOP",2020-08-09,"73.1","123.1",3,"NOP"
"ATL","ATL vs. MEM",2020-03-02,"73.1","118.5",3,"MEM"
"CHI","CHI vs. NOP",2020-02-06,"73.1","114.8",3,"NOP"
"NYK","NYK @ GSW",2019-12-11,"73.1","120.0",3,"GSW"
"DET","DET vs. IND",2019-12-06,"72.7","134.8",3,"IND"
"GSW","GSW vs. CHA",2019-11-02,"72.7","81.8",3,"CHA"
"MIN","MIN vs. NOP",2020-03-08,"72.4","93.1",3,"NOP"
"MIL","MIL @ ORL",2020-02-08,"72.4","83.3",3,"ORL"
"OKC","OKC @ MEM",2020-08-07,"72.0","128.0",3,"MEM"
"ATL","ATL @ WAS",2020-03-06,"72.0","116.0",3,"WAS"
"DET","DET vs. OKC",2020-03-04,"72.0","104.2",3,"OKC"
"WAS","WAS @ POR",2020-03-04,"72.0","112.0",3,"POR"
"CHA","CHA vs. SAS",2020-03-03,"72.0","107.7",3,"SAS"
"PHX","PHX vs. TOR",2020-03-03,"72.0","104.0",3,"TOR"
"DAL","DAL @ MIN",2020-03-01,"72.0","80.8",3,"MIN"
"MIA","MIA @ WAS",2020-03-08,"71.4","81.8",3,"WAS"
"ATL","ATL @ BKN",2020-01-12,"71.4","78.6",3,"BKN"
"DAL","DAL @ CHI",2020-03-02,"70.8","137.5",3,"CHI"
"SAC","SAC vs. WAS",2020-03-03,"70.4","170.4",3,"WAS"
"GSW","GSW vs. WAS",2020-03-01,"70.4","110.7",3,"WAS"
"SAS","SAS @ LAC",2020-02-03,"70.4","110.7",3,"LAC"
"WAS","WAS @ IND",2019-11-06,"69.2","92.3",3,"IND"
"MIN","MIN vs. GSW",2019-11-08,"69.0","89.3",3,"GSW"
"MEM","MEM @ TOR",2020-08-09,"68.0","107.7",3,"TOR"
"POR","POR @ LAC",2019-12-03,"68.0","112.5",3,"LAC"
"LAL","LAL vs. DAL",2019-12-01,"68.0","134.6",3,"DAL"
"PHI","PHI @ UTA",2019-11-06,"68.0","104.0",3,"UTA"
"DET","DET @ WAS",2019-11-04,"68.0","115.4",3,"WAS"
"HOU","HOU @ OKC",2020-01-09,"67.9","103.6",3,"OKC"
"LAC","LAC @ MIL",2019-12-06,"67.9","129.6",3,"MIL"
"MEM","MEM @ DAL",2020-03-06,"66.7","147.8",3,"DAL"
"PHI","PHI @ DAL",2020-01-11,"66.7","133.3",3,"DAL"
"NYK","NYK @ UTA",2020-01-08,"66.7","92.0",3,"UTA"
"BKN","BKN vs. MIA",2019-12-01,"66.7","104.2",3,"MIA"
"OKC","OKC @ PHX",2020-08-10,"65.4","122.2",3,"PHX"
"POR","POR @ UTA",2020-02-07,"65.4","120.0",3,"UTA"
"NYK","NYK @ WAS",2020-03-10,"63.0","126.9",3,"WAS"
"MIL","MIL @ DEN",2020-03-09,"63.0","51.9",3,"DEN"
"NYK","NYK @ MIL",2019-12-02,"63.0","107.7",3,"MIL"
"CHI","CHI vs. HOU",2019-11-09,"62.1","124.1",3,"HOU"
"PHI","PHI @ BOS",2020-02-01,"61.5","103.8",3,"BOS"
"DET","DET @ LAC",2020-01-02,"61.5","142.3",3,"LAC"
"MEM","MEM vs. HOU",2019-11-04,"59.3","84.6",3,"HOU"
"GSW","GSW @ ATL",2019-12-02,"59.1","117.4",3,"ATL"
"MIN","MIN vs. DEN",2019-11-10,"59.1","117.4",3,"DEN"
"GSW","GSW @ MEM",2020-01-12,"56.7","120.7",3,"MEM"
"IND","IND vs. MIL",2020-02-12,"56.0","108.3",3,"MIL"
"WAS","WAS vs. MIN",2019-11-02,"55.2","124.1",3,"MIN"
"SAC","SAC vs. HOU",2020-08-09,"53.6","114.3",3,"HOU"
"DEN","DEN vs. MIL",2020-03-09,"51.9","63.0",3,"MIL"
"NOP","NOP @ DAL",2019-12-07,"51.9","153.8",3,"DAL"
"CHA","CHA @ SAS",2020-02-01,"42.3","116.0",3,"SAS"
"DET","DET @ MEM",2020-02-03,"40.0","76.0",3,"MEM"
"MIA","MIA vs. PHI",2020-02-03,"200.0","152.6",4,"PHI"
"BKN","BKN @ BOS",2020-03-03,"188.9","125.9",4,"BOS"
"IND","IND vs. PHI",2020-08-01,"184.0","136.0",4,"PHI"
"MEM","MEM @ ATL",2020-03-02,"179.2","83.3",4,"ATL"
"DAL","DAL vs. MIN",2019-12-04,"178.3","130.4",4,"MIN"
"POR","POR vs. SAS",2020-02-06,"177.3","113.6",4,"SAS"
"ORL","ORL vs. ATL",2020-02-10,"175.0","125.0",4,"ATL"
"LAL","LAL vs. SAS",2020-02-04,"175.0","116.7",4,"SAS"
"SAS","SAS @ PHI",2020-08-03,"172.0","126.9",4,"PHI"
"DAL","DAL vs. PHI",2020-01-11,"171.4","113.6",4,"PHI"
"BOS","BOS @ MEM",2020-08-11,"169.6","147.8",4,"MEM"
"CHA","CHA vs. IND",2020-01-06,"169.6","156.5",4,"IND"
"IND","IND @ CHI",2020-01-10,"168.2","143.5",4,"CHI"
"LAL","LAL @ CHI",2019-11-05,"165.2","86.4",4,"CHI"
"DAL","DAL @ CLE",2019-11-03,"164.0","100.0",4,"CLE"
"DAL","DAL @ UTA",2020-08-10,"161.9","66.7",4,"UTA"
"ATL","ATL vs. NYK",2020-03-11,"160.0","88.0",4,"NYK"
"TOR","TOR @ SAC",2020-03-08,"160.0","150.0",4,"SAC"
"NYK","NYK vs. MIA",2020-01-12,"160.0","108.0",4,"MIA"
"LAC","LAC vs. UTA",2019-11-03,"160.0","100.0",4,"UTA"
"DEN","DEN @ SAS",2020-08-05,"159.3","142.3",4,"SAS"
"BOS","BOS vs. BKN",2020-08-05,"159.3","140.7",4,"BKN"
"MIN","MIN vs. ATL",2020-02-05,"159.3","110.7",4,"ATL"
"NYK","NYK @ UTA",2020-01-08,"159.1","157.1",4,"UTA"
"DEN","DEN vs. SAS",2020-02-10,"158.3","117.4",4,"SAS"
"NOP","NOP @ SAC",2020-01-04,"157.7","129.6",4,"SAC"
"UTA","UTA vs. NYK",2020-01-08,"157.1","159.1",4,"NYK"
"LAC","LAC vs. GSW",2020-01-10,"156.5","77.3",4,"GSW"
"IND","IND @ CHA",2020-01-06,"156.5","169.6",4,"CHA"
"POR","POR vs. PHX",2020-03-10,"156.0","112.5",4,"PHX"
"NOP","NOP vs. PHX",2019-12-05,"154.5","85.7",4,"PHX"
"ORL","ORL vs. MEM",2019-11-08,"154.5","36.4",4,"MEM"
"ATL","ATL @ WAS",2020-03-06,"154.2","104.2",4,"WAS"
"PHI","PHI @ POR",2019-11-02,"154.2","108.3",4,"POR"
"HOU","HOU vs. LAC",2020-03-05,"153.8","111.1",4,"LAC"
"PHI","PHI @ MIA",2020-02-03,"152.6","200.0",4,"MIA"
"PHX","PHX @ PHI",2020-08-11,"152.2","122.7",4,"PHI"
"LAC","LAC @ DAL",2020-08-06,"152.2","100.0",4,"DAL"
"CHA","CHA vs. IND",2019-11-05,"152.2","87.5",4,"IND"
"SAC","SAC @ ORL",2020-08-02,"152.0","76.0",4,"ORL"
"POR","POR @ ORL",2020-03-02,"152.0","76.0",4,"ORL"
"ATL","ATL vs. SAS",2019-11-05,"152.0","91.7",4,"SAS"
"LAL","LAL vs. DEN",2020-08-10,"150.0","137.5",4,"DEN"
"SAS","SAS vs. DAL",2020-03-10,"150.0","100.0",4,"DAL"
"SAC","SAC vs. TOR",2020-03-08,"150.0","160.0",4,"TOR"
"MEM","MEM @ BKN",2020-03-04,"150.0","58.3",4,"BKN"
"NYK","NYK @ ATL",2020-02-09,"150.0","95.7",4,"ATL"
"SAC","SAC vs. SAS",2020-02-08,"150.0","104.3",4,"SAS"
"CHI","CHI @ NOP",2020-01-08,"150.0","134.8",4,"NOP"
"SAC","SAC @ PHX",2020-01-07,"150.0","69.6",4,"PHX"
"UTA","UTA @ ORL",2020-01-04,"150.0","100.0",4,"ORL"
"MEM","MEM vs. MIN",2019-11-06,"150.0","104.2",4,"MIN"
"MEM","MEM vs. PHX",2019-11-02,"150.0","133.3",4,"PHX"
"TOR","TOR vs. BOS",2020-08-07,"148.3","106.9",4,"BOS"
"MIL","MIL @ IND",2020-02-12,"148.1","133.3",4,"IND"
"WAS","WAS @ NYK",2020-02-12,"148.0","92.0",4,"NYK"
"TOR","TOR vs. IND",2020-02-05,"148.0","133.3",4,"IND"
"DET","DET vs. IND",2019-12-06,"148.0","108.3",4,"IND"
"MEM","MEM vs. BOS",2020-08-11,"147.8","169.6",4,"BOS"
"DEN","DEN @ CHA",2020-03-05,"147.8","130.4",4,"CHA"
"TOR","TOR vs. CHI",2020-02-02,"147.8","73.9",4,"CHI"
"ATL","ATL @ CHA",2019-12-08,"147.8","104.3",4,"CHA"
"DAL","DAL @ NOP",2019-12-03,"147.8","95.7",4,"NOP"
"PHX","PHX vs. MIN",2019-12-09,"147.6","114.3",4,"MIN"
"MEM","MEM @ PHI",2020-02-07,"146.4","78.6",4,"PHI"
"MIL","MIL vs. MIA",2020-08-06,"146.2","69.2",4,"MIA"
"POR","POR @ BOS",2020-08-02,"146.2","136.0",4,"BOS"
"HOU","HOU vs. BOS",2020-02-11,"146.2","130.8",4,"BOS"
"TOR","TOR @ BKN",2020-01-04,"146.2","84.6",4,"BKN"
"POR","POR @ PHX",2020-03-06,"145.8","133.3",4,"PHX"
"CHA","CHA vs. DAL",2020-02-08,"145.8","91.7",4,"DAL"
"SAS","SAS vs. CHA",2020-02-01,"145.8","69.6",4,"CHA"
"SAS","SAS vs. MIL",2020-01-06,"145.8","92.0",4,"MIL"
"OKC","OKC @ SAS",2020-01-02,"145.8","112.5",4,"SAS"
"LAC","LAC @ WAS",2019-12-08,"145.8","104.0",4,"WAS"
"DEN","DEN vs. PHI",2019-11-08,"145.8","54.2",4,"PHI"
"DEN","DEN @ IND",2020-01-02,"145.5","133.3",4,"IND"
"BOS","BOS vs. DAL",2019-11-11,"145.5","117.4",4,"DAL"
"DAL","DAL vs. POR",2020-08-11,"144.0","138.5",4,"POR"
"GSW","GSW vs. PHI",2020-03-07,"144.0","96.0",4,"PHI"
"GSW","GSW vs. LAL",2020-02-08,"144.0","116.0",4,"LAL"
"LAC","LAC vs. MIA",2020-02-05,"144.0","124.0",4,"MIA"
"SAS","SAS @ TOR",2020-01-12,"144.0","84.6",4,"TOR"
